DATAFLOW,LAST UPDATE,freq,deg_urb,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2005,65.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2006,65.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2007,66.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2008,67.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2009,66.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2010,65.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2011,63.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2012,63.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2013,61.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2014,62.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2015,64.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2016,65.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2017,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2018,71.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2019,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2020,71.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2021,71.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SI,2022,73.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2007,62.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2008,64.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2009,61.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2010,59.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2011,60.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2012,61.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2013,61.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2014,61.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2015,63.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2016,64.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2017,66.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2018,68.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2019,67.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2020,66.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2021,69.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y15-64,T,PC,SK,2022,72.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2003,72.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2004,70.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2005,71.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2006,73.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2007,74.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2008,75.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2009,74.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2010,75.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2011,76.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2012,75.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2013,75.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2014,75.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2015,75.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2016,76.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2017,77.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2018,77.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2019,78.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2020,77.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2021,77.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,AT,2022,78.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2003,67.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2004,68.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2005,69.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2006,69.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2007,71.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2008,71.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2009,70.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2010,71.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2011,71.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2012,69.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2013,69.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2014,69.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2015,69.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2016,70.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2017,70.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2018,71.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2019,73.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2020,73.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2021,73.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BE,2022,75.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2006,64.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2007,68.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2008,70.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2009,67.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2010,63.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2011,61.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2012,63.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2013,63.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2014,66.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2015,67.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2016,68.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2017,72.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2018,73.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2019,76.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2020,74.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2021,74.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,BG,2022,76.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2010,80.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2011,82.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2012,81.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2013,80.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2014,81.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2015,81.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2016,81.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2017,82.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2018,82.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2019,82.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2020,82.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2021,81.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CH,2022,82.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2003,76.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2004,78.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2005,76.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2006,77.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2007,79.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2008,79.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2009,78.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2010,76.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2011,75.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2012,71.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2013,65.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2014,65.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2015,67.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2016,69.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2017,68.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2018,72.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2019,76.6,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2020,75.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2021,73.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CY,2022,79.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2003,70.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2004,69.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2005,69.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2006,70.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2007,71.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2008,71.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2009,70.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2010,69.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2011,70.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2012,70.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2013,71.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2014,72.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2015,74.2,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2016,76.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2017,78.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2018,79.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2019,79.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2020,79.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2021,79.3,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,CZ,2022,81.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2003,70.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2004,70.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2005,71.9,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2006,73.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2007,74.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2008,76.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2009,76.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2010,77.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2011,78.4,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2012,77.8,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2013,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2014,78.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2015,78.9,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2016,79.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2017,80.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2018,80.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2019,81.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2020,80.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2021,80.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DE,2022,81.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2003,77.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2004,79.5,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2005,79.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2006,80.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2007,79.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2008,79.2,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2009,76.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2010,75.3,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2011,75.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2012,75.1,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2013,75.8,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2014,76.5,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2015,77.7,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2016,76.6,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2017,76.7,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2018,78.4,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2019,79.1,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2020,78.0,
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2021,80.0,b
ESTAT:LFST_R_EREDNU(1.0),14/12/23 23:00:00,A,DEG2,TOTAL,TOTAL,Y20-64,T,PC,DK,2022,80.8,
